GL_account,GL_account_description,account_id,partition_ledger_year_month,amount_usd
59610,"JPMorgan Chase, Sydney",1269978,202401,-2445771.67
59610,"JPMorgan Chase, Sydney",1269978,202402,-453228.39
59610,"JPMorgan Chase, Sydney",1269978,202403,8584928.81
59610,"JPMorgan Chase, Sydney",1269978,202404,6488390.41
59610,"JPMorgan Chase, Sydney",1269978,202405,-1990299.28
59610,"JPMorgan Chase, Sydney",1269978,202406,1369877.67
59610,"JPMorgan Chase, Sydney",1269979,202001,499.83
59610,"JPMorgan Chase, Sydney",1269979,202002,8.2
59610,"JPMorgan Chase, Sydney",1269979,202003,282.69
59610,"JPMorgan Chase, Sydney",1269979,202004,-569.48
59610,"JPMorgan Chase, Sydney",1269979,202005,616.59
59610,"JPMorgan Chase, Sydney",1269979,202006,139.3
59610,"JPMorgan Chase, Sydney",1269979,202007,741.56
59610,"JPMorgan Chase, Sydney",1269979,202008,-1054.53
59610,"JPMorgan Chase, Sydney",1269979,202009,56.26
59610,"JPMorgan Chase, Sydney",1269979,202010,-821.82
59610,"JPMorgan Chase, Sydney",1269979,202011,-256.7
59610,"JPMorgan Chase, Sydney",1269979,202012,-84.61
59610,"JPMorgan Chase, Sydney",1269979,202101,675.49
59610,"JPMorgan Chase, Sydney",1269979,202102,-481.54
59610,"JPMorgan Chase, Sydney",1269979,202103,-921.01
59610,"JPMorgan Chase, Sydney",1269979,202104,-529.3
59610,"JPMorgan Chase, Sydney",1269979,202105,977.82
59610,"JPMorgan Chase, Sydney",1269979,202106,-503.43
59610,"JPMorgan Chase, Sydney",1269979,202107,-249.3
59610,"JPMorgan Chase, Sydney",1269979,202108,142.92
59610,"JPMorgan Chase, Sydney",1269979,202109,-292.35
59610,"JPMorgan Chase, Sydney",1269979,202110,242.43
59610,"JPMorgan Chase, Sydney",1269979,202111,259.08
59610,"JPMorgan Chase, Sydney",1269979,202112,720.17
59610,"JPMorgan Chase, Sydney",1269979,202201,-879.42
59610,"JPMorgan Chase, Sydney",1269979,202202,-292.35
59610,"JPMorgan Chase, Sydney",1269979,202203,4.75
59610,"JPMorgan Chase, Sydney",1269979,202204,463.48
59610,"JPMorgan Chase, Sydney",1269979,202205,85.57
59610,"JPMorgan Chase, Sydney",1269979,202206,-484.87
59610,"JPMorgan Chase, Sydney",1269979,202207,-767.71
59610,"JPMorgan Chase, Sydney",1269979,202208,38.03
59610,"JPMorgan Chase, Sydney",1269979,202209,235.3
59610,"JPMorgan Chase, Sydney",1269979,202210,408.81
59610,"JPMorgan Chase, Sydney",1269979,202211,194.9
59610,"JPMorgan Chase, Sydney",1269979,202212,-411.19
59610,"JPMorgan Chase, Sydney",1269979,202301,-772.46
59610,"JPMorgan Chase, Sydney",1269979,201802,565.68
59610,"JPMorgan Chase, Sydney",1269979,202303,463.48
59610,"JPMorgan Chase, Sydney",1269979,202304,247.19
59610,"JPMorgan Chase, Sydney",1269979,202305,121.22
59610,"JPMorgan Chase, Sydney",1269979,202306,389.79
59610,"JPMorgan Chase, Sydney",1269979,201807,-142.61
59610,"JPMorgan Chase, Sydney",1269979,202308,218.67
59610,"JPMorgan Chase, Sydney",1269979,202309,123.59
59610,"JPMorgan Chase, Sydney",1269979,202310,477.74
59610,"JPMorgan Chase, Sydney",1269979,202311,-591.82
59610,"JPMorgan Chase, Sydney",1269979,202312,644.11
59610,"JPMorgan Chase, Sydney",1269979,202401,-285.21
59610,"JPMorgan Chase, Sydney",1269979,202402,-78.44
59610,"JPMorgan Chase, Sydney",1269979,202403,242.44
59610,"JPMorgan Chase, Sydney",1269979,202404,106.95
59610,"JPMorgan Chase, Sydney",1269979,202405,289.97
59610,"JPMorgan Chase, Sydney",1269979,202406,-156.87
112010,JP Morgan - USD,1269980,202001,-7363611.03
112010,JP Morgan - USD,1269980,202002,-17013082.44
112010,JP Morgan - USD,1269980,202003,-10791807.56
112010,JP Morgan - USD,1269980,202004,-10359798.09
112010,JP Morgan - USD,1269980,202005,-8895489.64
112010,JP Morgan - USD,1269980,202006,-8394750.46
112010,JP Morgan - USD,1269980,202007,-9902573.13
112010,JP Morgan - USD,1269980,202008,-9245414.53
112010,JP Morgan - USD,1269980,202009,-25433514.35
112010,JP Morgan - USD,1269980,202010,-12899872.35
112010,JP Morgan - USD,1269980,202011,-13016094.55
112010,JP Morgan - USD,1269980,202012,-12059521.95
112010,JP Morgan - USD,1269980,202101,-11955010.05
112010,JP Morgan - USD,1269980,202102,-89162740.87
112010,JP Morgan - USD,1269980,202103,-136466363.6
112010,JP Morgan - USD,1269980,202104,-54394596.33
112010,JP Morgan - USD,1269980,202105,-94852552.96
112010,JP Morgan - USD,1269980,202106,-101049506
112010,JP Morgan - USD,1269980,202107,-93475578.41
112010,JP Morgan - USD,1269980,202108,-102285599.4
112010,JP Morgan - USD,1269980,202109,-64440056.58
112010,JP Morgan - USD,1269980,202110,-120073044.7
112010,JP Morgan - USD,1269980,202111,-88991204.3
112010,JP Morgan - USD,1269980,202112,-112236975.7
112010,JP Morgan - USD,1269980,202201,-87907317.22
112010,JP Morgan - USD,1269980,202202,-81216855.14
112010,JP Morgan - USD,1269980,202203,-104725281.6
112010,JP Morgan - USD,1269980,202204,-100272009.5
112010,JP Morgan - USD,1269980,202205,-95088073.16
112010,JP Morgan - USD,1269980,202206,-90357746
112010,JP Morgan - USD,1269980,202207,662614672.9
112010,JP Morgan - USD,1269980,202208,14826092.85
112010,JP Morgan - USD,1269980,202209,-41348694.47
112010,JP Morgan - USD,1269980,202210,-120067315.4
112010,JP Morgan - USD,1269980,202211,-22957939.7
112010,JP Morgan - USD,1269980,202212,-11518845.23
112010,JP Morgan - USD,1269980,202301,25220423.88
112010,JP Morgan - USD,1269980,201802,-17507261.46
112010,JP Morgan - USD,1269980,202303,35167635.5
112010,JP Morgan - USD,1269980,202304,-26290341.76
112010,JP Morgan - USD,1269980,202305,13218866.47
112010,JP Morgan - USD,1269980,202306,-27573381.89
112010,JP Morgan - USD,1269980,201807,94125105.34
112010,JP Morgan - USD,1269980,202308,10479137.1
112010,JP Morgan - USD,1269980,202309,19978323.42
112010,JP Morgan - USD,1269980,202310,68789545.76
112010,JP Morgan - USD,1269980,202311,3678794.88
112010,JP Morgan - USD,1269980,202312,57181544.09
112010,JP Morgan - USD,1269980,202401,50052187.29
112010,JP Morgan - USD,1269980,202402,-11303005.94
112010,JP Morgan - USD,1269980,202403,-17992238.31
112010,JP Morgan - USD,1269980,202404,21405851.57
112010,JP Morgan - USD,1269980,202405,-9820646.93
112010,JP Morgan - USD,1269980,202406,-28782116.75
112010,JP Morgan - USD,1269981,202001,114769.68
112010,JP Morgan - USD,1269981,202002,0
112010,JP Morgan - USD,1269981,202003,134618.73
112010,JP Morgan - USD,1269981,202004,449080.4
112010,JP Morgan - USD,1269981,202005,2649429.11
112010,JP Morgan - USD,1269981,202006,-359982.41
112010,JP Morgan - USD,1269981,202007,748309.79
112010,JP Morgan - USD,1269981,202008,687475.13
112010,JP Morgan - USD,1269981,202009,740327.94
112010,JP Morgan - USD,1269981,202010,1631492
112010,JP Morgan - USD,1269981,202011,1470353.26
112010,JP Morgan - USD,1269981,202012,1053922.96
112010,JP Morgan - USD,1269981,202101,1072164.61
112010,JP Morgan - USD,1269981,202102,54464.75
112010,JP Morgan - USD,1269981,202103,227880.88
112010,JP Morgan - USD,1269981,202104,696928.29
112010,JP Morgan - USD,1269981,202105,859358.81
112010,JP Morgan - USD,1269981,202106,867211.06
112010,JP Morgan - USD,1269981,202107,1071552.58
112010,JP Morgan - USD,1269981,202108,2497121.1
112010,JP Morgan - USD,1269981,202109,463224.45
112010,JP Morgan - USD,1269981,202110,2002578.87
112010,JP Morgan - USD,1269981,202111,991140.72
112010,JP Morgan - USD,1269981,202112,2311462.14
112010,JP Morgan - USD,1269981,202201,-5680
112010,JP Morgan - USD,1269981,202202,658822.72
112010,JP Morgan - USD,1269981,202203,1095406.68
112010,JP Morgan - USD,1269981,202204,884889.65
112010,JP Morgan - USD,1269981,202205,1839048.83
112010,JP Morgan - USD,1269981,202206,1307865.77
112010,JP Morgan - USD,1269981,202207,878796.68
112010,JP Morgan - USD,1269981,202208,978566.76
112010,JP Morgan - USD,1269981,202209,1024122.38
112010,JP Morgan - USD,1269981,202210,995743.26
112010,JP Morgan - USD,1269981,202211,946526.56
112010,JP Morgan - USD,1269981,202212,1176021.05
112010,JP Morgan - USD,1269981,202301,146003.5
112010,JP Morgan - USD,1269981,201802,640904.34
112010,JP Morgan - USD,1269981,202303,480525.84
112010,JP Morgan - USD,1269981,202304,1202243.72
112010,JP Morgan - USD,1269981,202305,778805.99
112010,JP Morgan - USD,1269981,202306,1028339.54
112010,JP Morgan - USD,1269981,201807,1910721.97
112010,JP Morgan - USD,1269981,202308,579648.82
112010,JP Morgan - USD,1269981,202309,616301.99
112010,JP Morgan - USD,1269981,202310,551770.83
112010,JP Morgan - USD,1269981,202311,758369.97
112010,JP Morgan - USD,1269981,202312,1160189.59
112010,JP Morgan - USD,1269981,202401,197389.11
112010,JP Morgan - USD,1269981,202402,280993.4
112010,JP Morgan - USD,1269981,202403,162060.97
112010,JP Morgan - USD,1269981,202404,1643221.18
112010,JP Morgan - USD,1269981,202405,1551089.14
112010,JP Morgan - USD,1269981,202406,1696833.32
59610,"JPMorgan Chase, Sydney",1287102,202001,-7574236.12
59610,"JPMorgan Chase, Sydney",1287102,202002,-3155024.71
59610,"JPMorgan Chase, Sydney",1287102,202003,-17922445.39
59610,"JPMorgan Chase, Sydney",1287102,202004,-28995191.36
59610,"JPMorgan Chase, Sydney",1287102,202005,-4895258.95
59610,"JPMorgan Chase, Sydney",1287102,202006,-17015304.16
59610,"JPMorgan Chase, Sydney",1287102,202007,-6228127.65
59610,"JPMorgan Chase, Sydney",1287102,202008,-22936270.81
59610,"JPMorgan Chase, Sydney",1287102,202009,-14753688.74
59610,"JPMorgan Chase, Sydney",1287102,202010,-20522977.34
59610,"JPMorgan Chase, Sydney",1287102,202011,-20707787.66
59610,"JPMorgan Chase, Sydney",1287102,202012,-32919731.77
59610,"JPMorgan Chase, Sydney",1287102,202101,2390726.28
59610,"JPMorgan Chase, Sydney",1287102,202102,-19433650.11
59610,"JPMorgan Chase, Sydney",1287102,202103,-37136263.22
59610,"JPMorgan Chase, Sydney",1287102,202104,-9820268.26
59610,"JPMorgan Chase, Sydney",1287102,202105,16334060.83
59610,"JPMorgan Chase, Sydney",1287102,202106,-39627138.01
59610,"JPMorgan Chase, Sydney",1287102,202107,-11238151.19
59610,"JPMorgan Chase, Sydney",1287102,202108,-15069974.6
59610,"JPMorgan Chase, Sydney",1287102,202109,-19988969.8
59610,"JPMorgan Chase, Sydney",1287102,202110,5746321.12
59610,"JPMorgan Chase, Sydney",1287102,202111,-4115747.34
59610,"JPMorgan Chase, Sydney",1287102,202112,19677658.96
59610,"JPMorgan Chase, Sydney",1287102,202201,-32375337.55
59610,"JPMorgan Chase, Sydney",1287102,202202,-13728125.52
59610,"JPMorgan Chase, Sydney",1287102,202203,-606643.8
59610,"JPMorgan Chase, Sydney",1287102,202204,10798570.02
59610,"JPMorgan Chase, Sydney",1287102,202205,1058306.7
59610,"JPMorgan Chase, Sydney",1287102,202206,-25639090.2
59610,"JPMorgan Chase, Sydney",1287102,202207,-25554560.58
59610,"JPMorgan Chase, Sydney",1287102,202208,-1696786.58
59610,"JPMorgan Chase, Sydney",1287102,202209,5728069.42
59610,"JPMorgan Chase, Sydney",1287102,202210,12421142.27
59610,"JPMorgan Chase, Sydney",1287102,202211,6113177.41
59610,"JPMorgan Chase, Sydney",1287102,202212,-15938623.8
59610,"JPMorgan Chase, Sydney",1287102,202301,-26588028.78
59610,"JPMorgan Chase, Sydney",1287102,201802,19257753.31
59610,"JPMorgan Chase, Sydney",1287102,202303,13609270.01
59610,"JPMorgan Chase, Sydney",1287102,202304,8048913.26
59610,"JPMorgan Chase, Sydney",1287102,202305,3554109.88
59610,"JPMorgan Chase, Sydney",1287102,202306,15319226.19
59610,"JPMorgan Chase, Sydney",1287102,201807,-5971872.86
59610,"JPMorgan Chase, Sydney",1287102,202308,6113933.79
59610,"JPMorgan Chase, Sydney",1287102,202309,3245053.87
59610,"JPMorgan Chase, Sydney",1287102,202310,14704838.94
59610,"JPMorgan Chase, Sydney",1287102,202311,-20055296.76
59610,"JPMorgan Chase, Sydney",1287102,202312,20566183.55
59610,"JPMorgan Chase, Sydney",1287102,202401,-9990556.03
59610,"JPMorgan Chase, Sydney",1287102,202402,-3376193
59610,"JPMorgan Chase, Sydney",1287102,202403,7548735.83
59610,"JPMorgan Chase, Sydney",1287102,202404,2147318.07
59610,"JPMorgan Chase, Sydney",1287102,202405,9053563.72
59610,"JPMorgan Chase, Sydney",1287102,202406,-6611097.22
112010,JP Morgan - USD,1287104,202001,-22335552.06
112010,JP Morgan - USD,1287104,202002,1286968.84
112010,JP Morgan - USD,1287104,202003,-10195558.52
112010,JP Morgan - USD,1287104,202004,-22207036.45
112010,JP Morgan - USD,1287104,202005,-10929915.15
112010,JP Morgan - USD,1287104,202006,-7158069.06
112010,JP Morgan - USD,1287104,202007,-24800233.52
112010,JP Morgan - USD,1287104,202008,-27159772.01
112010,JP Morgan - USD,1287104,202009,-36139198.27
112010,JP Morgan - USD,1287104,202010,-12394058.2
112010,JP Morgan - USD,1287104,202011,-16684569
112010,JP Morgan - USD,1287104,202012,-16125944.44
112010,JP Morgan - USD,1287104,202101,-7207449.27
112010,JP Morgan - USD,1287104,202102,-19370067.02
112010,JP Morgan - USD,1287104,202103,-2382479.91
112010,JP Morgan - USD,1287104,202104,-5423985.76
112010,JP Morgan - USD,1287104,202105,-5700918.15
112010,JP Morgan - USD,1287104,202106,-4175913.73
112010,JP Morgan - USD,1287104,202107,-4076395.37
112010,JP Morgan - USD,1287104,202108,8091179.46
112010,JP Morgan - USD,1287104,202109,7263992.53
112010,JP Morgan - USD,1287104,202110,7215834.23
112010,JP Morgan - USD,1287104,202111,5636211.29
112010,JP Morgan - USD,1287104,202112,9394670.63
112010,JP Morgan - USD,1287104,202201,31763.34
112010,JP Morgan - USD,1287104,202202,-488887.43
112010,JP Morgan - USD,1287104,202203,-1542866.13
112010,JP Morgan - USD,1287104,202204,5409893.03
112010,JP Morgan - USD,1287104,202205,822623.03
112010,JP Morgan - USD,1287104,202206,4170944.75
112010,JP Morgan - USD,1287104,202207,2439503.32
112010,JP Morgan - USD,1287104,202208,-346747.19
112010,JP Morgan - USD,1287104,202209,22389162.51
112010,JP Morgan - USD,1287104,202210,18250664.95
112010,JP Morgan - USD,1287104,202211,18060213.65
112010,JP Morgan - USD,1287104,202212,31640146.96
112010,JP Morgan - USD,1287104,202301,24516088.48
112010,JP Morgan - USD,1287104,201802,45988499.55
112010,JP Morgan - USD,1287104,202303,21170190.47
112010,JP Morgan - USD,1287104,202304,983759.71
112010,JP Morgan - USD,1287104,202305,22626526.74
112010,JP Morgan - USD,1287104,202306,74470308.2
112010,JP Morgan - USD,1287104,201807,56384941.18
112010,JP Morgan - USD,1287104,202308,91896800.93
112010,JP Morgan - USD,1287104,202309,48491546.99
112010,JP Morgan - USD,1287104,202310,68677380.21
112010,JP Morgan - USD,1287104,202311,108868668.4
112010,JP Morgan - USD,1287104,202312,108328555.9
112010,JP Morgan - USD,1287104,202401,146250199.5
112010,JP Morgan - USD,1287104,202402,133395188.8
112010,JP Morgan - USD,1287104,202403,70041161.41
112010,JP Morgan - USD,1287104,202404,146723227.5
112010,JP Morgan - USD,1287104,202405,22907946.82
112010,JP Morgan - USD,1287104,202406,89893714.68
112010,JP Morgan USD A/C - EUR,1287176,202312,-1739735.63
112010,JP Morgan USD A/C - EUR,1287176,202401,6277.06
112010,JP Morgan USD A/C - EUR,1287176,202402,0
112010,JP Morgan USD A/C - EUR,1287176,202403,0
112010,JP Morgan USD A/C - EUR,1287176,202404,0
112010,JP Morgan USD A/C - EUR,1287176,202405,0
112010,JP Morgan USD A/C - EUR,1287176,202406,0
112010,JP Morgan USD A/C - JPY,1287178,202211,-410.82
112010,JP Morgan USD A/C - JPY,1287178,202212,0
112010,JP Morgan USD A/C - JPY,1287178,202301,0
112010,JP Morgan USD A/C - JPY,1287178,201802,0
112010,JP Morgan USD A/C - JPY,1287178,202303,0
112010,JP Morgan USD A/C - JPY,1287178,202304,0
112010,JP Morgan USD A/C - JPY,1287178,202305,0
112010,JP Morgan USD A/C - JPY,1287178,202306,0
112010,JP Morgan USD A/C - JPY,1287178,201807,0
112010,JP Morgan USD A/C - JPY,1287178,202308,0
112010,JP Morgan USD A/C - JPY,1287178,202309,0
112010,JP Morgan USD A/C - JPY,1287178,202310,-409.8
112010,JP Morgan USD A/C - JPY,1287178,202311,0
112010,JP Morgan USD A/C - JPY,1287178,202312,-410.85
112010,JP Morgan USD A/C - JPY,1287178,202401,0
112010,JP Morgan USD A/C - JPY,1287178,202402,-844.43
112010,JP Morgan USD A/C - JPY,1287178,202403,-422.42
112010,JP Morgan USD A/C - JPY,1287178,202404,-416.69
112010,JP Morgan USD A/C - JPY,1287178,202405,0
112010,JP Morgan USD A/C - JPY,1287178,202406,-430.74
112010,JP Morgan - JPY,1289971,202001,0
112010,JP Morgan - JPY,1289971,202002,0
112010,JP Morgan - JPY,1289971,202003,0
112010,JP Morgan - JPY,1289971,202004,0
112010,JP Morgan - JPY,1289971,202005,0
112010,JP Morgan - JPY,1289971,202006,0
112010,JP Morgan - JPY,1289971,202007,0
112010,JP Morgan - JPY,1289971,202008,0
112010,JP Morgan - JPY,1289971,202009,0
112010,JP Morgan - JPY,1289971,202010,0
112010,JP Morgan - JPY,1289971,202011,0
112010,JP Morgan - JPY,1289971,202012,0
112010,JP Morgan - JPY,1289971,202101,0
112010,JP Morgan - JPY,1289971,202102,0
112010,JP Morgan - JPY,1289971,202103,0
112010,JP Morgan - JPY,1289971,202104,0
112010,JP Morgan - JPY,1289971,202105,0.48
112010,JP Morgan - JPY,1289971,202106,-0.48
112010,JP Morgan - JPY,1289971,202107,-227.37
112010,JP Morgan - JPY,1289971,202108,7557.43
112010,JP Morgan - JPY,1289971,202109,0
112010,JP Morgan - JPY,1289971,202110,0
112010,JP Morgan - JPY,1289971,202111,0
112010,JP Morgan - JPY,1289971,202112,0
112010,JP Morgan - JPY,1289971,202201,0
112010,JP Morgan - JPY,1289971,202202,0
112010,JP Morgan - JPY,1289971,202203,-1525.15
112010,JP Morgan - JPY,1289971,202204,0
112010,JP Morgan - JPY,1289971,202205,0
112010,JP Morgan - JPY,1289971,202206,-267.15
112010,JP Morgan - JPY,1289971,202207,-1762.88
112010,JP Morgan - JPY,1289971,202208,-268.62
112010,JP Morgan - JPY,1289971,202209,-765.91
112010,JP Morgan - JPY,1289971,202210,-253.5
112010,JP Morgan - JPY,1289971,202211,-1.36
112010,JP Morgan - JPY,1289971,202212,-253.01
112010,JP Morgan - JPY,1289971,202301,0
112010,JP Morgan - JPY,1289971,201802,-270.49
112010,JP Morgan - JPY,1289971,202303,0
112010,JP Morgan - JPY,1289971,202304,0
112010,JP Morgan - JPY,1289971,202305,0
112010,JP Morgan - JPY,1289971,202306,0
112010,JP Morgan - JPY,1289971,201807,0
112010,JP Morgan - JPY,1289971,202308,0
112010,JP Morgan - JPY,1289971,202309,0
112010,JP Morgan - JPY,1289971,202310,0
112010,JP Morgan - JPY,1289971,202311,0
112010,JP Morgan - JPY,1289971,202312,-260.05
112010,JP Morgan - JPY,1289971,202401,-2547.97
112010,JP Morgan - JPY,1289971,202402,-266.22
112010,JP Morgan - JPY,1289971,202403,0
112010,JP Morgan - JPY,1289971,202404,-261.05
112010,JP Morgan - JPY,1289971,202405,0
112010,JP Morgan - JPY,1289971,202406,-495.82
112010,JP Morgan - NOK,1289972,202001,0
112010,JP Morgan - NOK,1289972,202002,-1265802.09
112010,JP Morgan - NOK,1289972,202003,-433605.89
112010,JP Morgan - NOK,1289972,202004,-206308.95
112010,JP Morgan - NOK,1289972,202005,-461537.52
112010,JP Morgan - NOK,1289972,202006,0
112010,JP Morgan - NOK,1289972,202007,-112724.44
112010,JP Morgan - NOK,1289972,202008,-247289.99
112010,JP Morgan - NOK,1289972,202009,0
112010,JP Morgan - NOK,1289972,202010,0
112010,JP Morgan - NOK,1289972,202011,0
112010,JP Morgan - NOK,1289972,202012,0
112010,JP Morgan - NOK,1289972,202101,0
112010,JP Morgan - NOK,1289972,202102,0
112010,JP Morgan - NOK,1289972,202103,0
112010,JP Morgan - NOK,1289972,202104,0
112010,JP Morgan - NOK,1289972,202105,0
112010,JP Morgan - NOK,1289972,202106,0
112010,JP Morgan - NOK,1289972,202107,0
112010,JP Morgan - NOK,1289972,202108,108686.19
112010,JP Morgan - NOK,1289972,202109,0
112010,JP Morgan - NOK,1289972,202110,0
112010,JP Morgan - NOK,1289972,202111,0
112010,JP Morgan - NOK,1289972,202112,0
112010,JP Morgan - NOK,1289972,202201,0
112010,JP Morgan - NOK,1289972,202202,0
112010,JP Morgan - NOK,1289972,202203,0
112010,JP Morgan - NOK,1289972,202204,0
112010,JP Morgan - NOK,1289972,202205,0
112010,JP Morgan - NOK,1289972,202206,0
112010,JP Morgan - NOK,1289972,202207,0
112010,JP Morgan - NOK,1289972,202208,0
112010,JP Morgan - NOK,1289972,202209,0
112010,JP Morgan - NOK,1289972,202210,0
112010,JP Morgan - NOK,1289972,202211,0
112010,JP Morgan - NOK,1289972,202212,0
112010,JP Morgan - NOK,1289972,202301,0
112010,JP Morgan - NOK,1289972,201802,0
112010,JP Morgan - NOK,1289972,202303,0
112010,JP Morgan - NOK,1289972,202304,0
112010,JP Morgan - NOK,1289972,202305,0
112010,JP Morgan - NOK,1289972,202306,0
112010,JP Morgan - NOK,1289972,201807,0
112010,JP Morgan - NOK,1289972,202308,0
112010,JP Morgan - NOK,1289972,202309,0
112010,JP Morgan - NOK,1289972,202310,0
112010,JP Morgan - NOK,1289972,202311,0
112010,JP Morgan - NOK,1289972,202312,0
112010,JP Morgan - NOK,1289972,202401,0
112010,JP Morgan - NOK,1289972,202402,0
